,borough,block,lot,lat,lng,address
5975,Bronx,3292,19,40.8698424,-73.88405,"2968 Perry Ave, The Bronx, NY 10458, USA"
5976,Bronx,3292,37,40.8699421,-73.883131,"330 E 201st St, The Bronx, NY 10458, USA"
5977,Bronx,3292,45,40.869664,-73.883476,"2979 Marion Ave, The Bronx, NY 10458, USA"
5978,Bronx,3292,51,40.8694442,-73.883958,"2971 Marion Ave, The Bronx, NY 10458, USA"
5979,Bronx,3292,75,40.8704598,-73.884704,"2950 Bainbridge Ave, The Bronx, NY 10458, USA"
5980,Bronx,3292,79,40.8705351,-73.884452,"2956 Bainbridge Ave, The Bronx, NY 10458, USA"
5981,Bronx,3292,97,40.8706741,-73.88351,"314 E 201st St, The Bronx, NY 10458, USA"
5982,Bronx,3293,8,40.8626043,-73.893488,"2549 Bainbridge Ave, The Bronx, NY 10458, USA"
5983,Bronx,3293,26,40.8635652,-73.893445,"2574 Briggs Ave, The Bronx, NY 10458, USA"
5984,Bronx,3293,39,40.8643341,-73.892955,"2604 Briggs Ave, The Bronx, NY 10458, USA"
5985,Bronx,3293,83,40.8630576,-73.893199,"2559 Bainbridge Ave, The Bronx, NY 10458, USA"
5986,Bronx,3293,106,40.8635068,-73.893877,"2567 Briggs Ave, The Bronx, NY 10458, USA"
5987,Bronx,3293,113,40.8638933,-73.893799,"2587 Briggs Ave, The Bronx, NY 10458, USA"
5988,Bronx,3293,130,40.8651817,-73.893324,"228 E 194th St, The Bronx, NY 10458, USA"
5989,Bronx,3293,135,40.8650084,-73.893026,"2629 Briggs Ave, The Bronx, NY 10458, USA"
5990,Bronx,3293,139,40.8646712,-73.893323,"2609 Briggs Ave, The Bronx, NY 10458, USA"
5991,Bronx,3294,30,40.8662215,-73.891669,"2690 Briggs Ave, The Bronx, NY 10458, USA"
5992,Bronx,3294,53,40.8661173,-73.891201,"2705 Bainbridge Ave, The Bronx, NY 10458, USA"
5993,Bronx,3295,33,40.8684311,-73.88939,"2830 Briggs Ave, The Bronx, NY 10458, USA"
5994,Bronx,3295,53,40.8684076,-73.888904,"2835 Bainbridge Ave, The Bronx, NY 10458, USA"
5995,Bronx,3295,56,40.8683401,-73.888902,"2825 Bainbridge Ave, The Bronx, NY 10458, USA"
5996,Bronx,3296,47,40.8693615,-73.886692,"2875 Bainbridge Ave, The Bronx, NY 10458, USA"
5997,Bronx,3296,55,40.8692499,-73.887562,"2861 Bainbridge Ave, The Bronx, NY 10458, USA"
5998,Bronx,3297,11,40.8704342,-73.886342,"266 Bedford Park Blvd, The Bronx, NY 10458, USA"
5999,Bronx,3297,43,40.8708651,-73.886749,"250 Bedford Park Blvd, The Bronx, NY 10458, USA"
6000,Bronx,3297,49,40.8706251,-73.886924,"2929 Briggs Ave, The Bronx, NY 10458, USA"
6001,Bronx,3298,16,40.871138,-73.885228,"2966 Briggs Ave, The Bronx, NY 10458, USA"
6002,Bronx,3299,21,40.8713291,-73.882528,"316 E Mosholu Pkwy S, The Bronx, NY 10458, USA"
6003,Bronx,3299,26,40.8711232,-73.882939,"3015 Perry Ave, The Bronx, NY 10458, USA"
6004,Bronx,3299,41,40.8720485,-73.884206,"3000 Briggs Ave, The Bronx, NY 10458, USA"
6005,Bronx,3299,60,40.8725473,-73.88336,"3010 Briggs Ave, The Bronx, NY 10458, USA"
6006,Bronx,3300,3,40.8653169,-73.893349,"235 E 194th St, The Bronx, NY 10458, USA"
6007,Bronx,3300,29,40.8666144,-73.892217,"2706 Valentine Ave, The Bronx, NY 10458, USA"
6008,Bronx,3300,33,40.8668646,-73.892075,"2710 Valentine Ave, The Bronx, NY 10458, USA"
6009,Bronx,3300,47,40.866997,-73.891405,"2721 Briggs Ave, The Bronx, NY 10458, USA"
6010,Bronx,3300,59,40.8665943,-73.891844,"2695 Briggs Ave, The Bronx, NY 10458, USA"
6011,Bronx,3301,1,40.8673038,-73.891012,"2739 Briggs Ave, The Bronx, NY 10458, USA"
6012,Bronx,3301,4,40.867489,-73.891412,"235 E 196th St, The Bronx, NY 10458, USA"
6013,Bronx,3301,10,40.8676941,-73.891162,"2772 Valentine Ave, The Bronx, NY 10458, USA"
6014,Bronx,3301,37,40.8687599,-73.89029,"231 E 197th St, The Bronx, NY 10458, USA"
6015,Bronx,3301,63,40.8687871,-73.889655,"2833 Briggs Ave, The Bronx, NY 10458, USA"
6016,Bronx,3301,92,40.8680278,-73.890558,"2773 Briggs Ave, The Bronx, NY 10458, USA"
6017,Bronx,3302,34,40.8705398,-73.887706,"230 E 199th St, The Bronx, NY 10458, USA"
6018,Bronx,3303,5,40.8716157,-73.886277,"2964 Valentine Ave, The Bronx, NY 10458, USA"
6019,Bronx,3303,12,40.8721052,-73.885495,"244 E 201st St, The Bronx, NY 10458, USA"
6020,Bronx,3304,10,40.8652231,-73.893981,"205 E Kingsbridge Rd, The Bronx, NY 10458, USA"
6021,Bronx,3304,20,40.8664455,-73.893497,"2676 Grand Concourse, The Bronx, NY 10458, USA"
6022,Bronx,3304,30,40.8669641,-73.893084,"2700 Grand Concourse, The Bronx, NY 10458, USA"
6023,Bronx,3304,35,40.8675543,-73.892441,"200 E 196th St, The Bronx, NY 10458, USA"
6024,Bronx,3304,55,40.8667895,-73.892671,"2701 Valentine Ave, The Bronx, NY 10458, USA"
6025,Bronx,3304,61,40.866447,-73.893001,"2685 Valentine Ave, The Bronx, NY 10458, USA"
6026,Bronx,3304,69,40.86596,-73.893199,"2665 Valentine Ave, The Bronx, NY 10458, USA"
6027,Bronx,3304,80,40.867745,-73.891952,"219 E 196th St, The Bronx, NY 10458, USA"
6028,Bronx,3304,85,40.8677352,-73.892371,"209 E 196th St, The Bronx, NY 10458, USA"
6029,Bronx,3304,92,40.868181,-73.892096,"2760 Grand Concourse, The Bronx, NY 10458, USA"
6030,Bronx,3304,98,40.868594,-73.89177,"2780 Grand Concourse, The Bronx, NY 10458, USA"
6031,Bronx,3304,103,40.8688606,-73.891584,"2790 Grand Concourse, The Bronx, NY 10458, USA"
6032,Bronx,3304,119,40.8698546,-73.890667,"200 E 198th St, The Bronx, NY 10458, USA"
6033,Bronx,3304,128,40.8695673,-73.890182,"226 E 198th St, The Bronx, NY 10458, USA"
6034,Bronx,3304,141,40.8692793,-73.890973,"215 E 197th St, The Bronx, NY 10458, USA"
6035,Bronx,3304,146,40.8693214,-73.891235,"201 E 197th St, The Bronx, NY 10458, USA"
6036,Bronx,3304,156,40.8689681,-73.891229,"220 E 197th St, The Bronx, NY 10458, USA"
6037,Bronx,3304,180,40.868365,-73.891374,"219 Miriam St, The Bronx, NY 10458, USA"
6038,Bronx,3304,185,40.867975,-73.891718,"220 Miriam St, The Bronx, NY 10458, USA"
6039,Bronx,3305,1,40.8696681,-73.889856,"225 E 198th St, The Bronx, NY 10458, USA"
6040,Bronx,3305,26,40.8706296,-73.889363,"2894 Grand Concourse, The Bronx, NY 10458, USA"
6041,Bronx,3305,45,40.8706042,-73.888247,"2905 Valentine Ave, The Bronx, NY 10458, USA"
6042,Bronx,3305,55,40.8702822,-73.889088,"2885 Valentine Ave, The Bronx, NY 10458, USA"
6043,Bronx,3306,1,40.871961,-73.887134,"201 Bedford Park Blvd, The Bronx, NY 10458, USA"
6044,Bronx,3306,11,40.8724468,-73.886945,"206 E 201st St, The Bronx, NY 10458, USA"
6045,Bronx,3306,18,40.8724414,-73.886728,"210 E 201st St, The Bronx, NY 10458, USA"
6046,Bronx,3306,53,40.8719428,-73.887102,"211 Bedford Park Blvd, The Bronx, NY 10458, USA"
6047,Bronx,3307,7,40.8728034,-73.88513,"242 E 202nd St, The Bronx, NY 10458, USA"
6048,Bronx,3307,53,40.8724228,-73.885804,"235 E 201st St, The Bronx, NY 10458, USA"
6049,Bronx,3307,58,40.8725964,-73.88622,"221 E 201st St, The Bronx, NY 10458, USA"
6050,Bronx,3307,72,40.8729956,-73.886117,"220 E 202nd St, The Bronx, NY 10458, USA"
6051,Bronx,3307,84,40.8728953,-73.885566,"230 E 202nd St, The Bronx, NY 10458, USA"
6052,Bronx,3308,1,40.873816,-73.886332,"210 E 203rd St, The Bronx, NY 10458, USA"
6053,Bronx,3308,8,40.8736172,-73.88583,"218 E 203rd St, The Bronx, NY 10458, USA"
6054,Bronx,3308,12,40.8735157,-73.885639,"226 E 203rd St, The Bronx, NY 10458, USA"
6055,Bronx,3308,30,40.8733185,-73.885836,"225 E 202nd St, The Bronx, NY 10458, USA"
6056,Bronx,3308,51,40.8729824,-73.884674,"255 E 202nd St, The Bronx, NY 10458, USA"
6057,Bronx,3308,77,40.8727745,-73.883707,"3021 Briggs Ave, The Bronx, NY 10458, USA"
6058,Bronx,3309,10,40.8743192,-73.884927,"230 E 204th St, The Bronx, NY 10458, USA"
6059,Bronx,3309,31,40.8738745,-73.885455,"227 E 203rd St, The Bronx, NY 10458, USA"
6060,Bronx,3309,42,40.8738901,-73.886222,"209 E 203rd St, The Bronx, NY 10458, USA"
6061,Bronx,3309,61,40.8738387,-73.883776,"200 E Mosholu Pkwy S, The Bronx, NY 10458, USA"
6062,Bronx,3309,84,40.8734688,-73.883794,"283 E 203rd St, The Bronx, NY 10458, USA"
6063,Bronx,3309,100,40.873901,-73.884755,"3050 Valentine Ave, The Bronx, NY 10458, USA"
6064,Bronx,3310,40,40.8745511,-73.887196,"3065 Grand Concourse, The Bronx, NY 10468, USA"
6065,Bronx,3310,53,40.8743188,-73.887158,"3045 Grand Concourse, The Bronx, NY 10468, USA"
6066,Bronx,3310,81,40.872809,-73.887726,"2959 Grand Concourse, The Bronx, NY 10468, USA"
6067,Bronx,3311,51,40.8771595,-73.885888,"3205 Grand Concourse, The Bronx, NY 10468, USA"
6068,Bronx,3311,72,40.875382,-73.886344,"3175 Grand Concourse, The Bronx, NY 10468, USA"
6069,Bronx,3311,87,40.8758887,-73.886512,"3155 Grand Concourse, The Bronx, NY 10468, USA"
6070,Bronx,3311,107,40.8751418,-73.885352,"166 E 205th St, The Bronx, NY 10458, USA"
6071,Bronx,3311,120,40.8747319,-73.883991,"200 E 205th St, The Bronx, NY 10458, USA"
6072,Bronx,3312,1,40.8753627,-73.885995,"151 E 205th St, The Bronx, NY 10458, USA"
6073,Bronx,3312,19,40.8756392,-73.8841,"190 E 206th St, The Bronx, NY 10458, USA"
6074,Bronx,3313,29,40.8766124,-73.884081,"100 E Mosholu Pkwy S, The Bronx, NY 10458, USA"
6075,Bronx,3313,40,40.8759889,-73.883759,"116 E Mosholu Pkwy S, The Bronx, NY 10458, USA"
6076,Bronx,3314,14,40.8672358,-73.89473,"2682 Creston Ave, The Bronx, NY 10468, USA"
6077,Bronx,3314,41,40.8677848,-73.893634,"2715 Grand Concourse, The Bronx, NY 10468, USA"
6078,Bronx,3314,51,40.8674616,-73.89414,"2701 Grand Concourse, The Bronx, NY 10468, USA"
6079,Bronx,3314,57,40.8671216,-73.894187,"2685 Grand Concourse, The Bronx, NY 10468, USA"
6080,Bronx,3314,62,40.8668068,-73.894398,"2675 Grand Concourse, The Bronx, NY 10468, USA"
6081,Bronx,3314,65,40.8666331,-73.894865,"113 E Kingsbridge Rd, The Bronx, NY 10468, USA"
6082,Bronx,3315,1,40.8685019,-73.893808,"103 E 196th St, The Bronx, NY 10468, USA"
6083,Bronx,3315,32,40.8698559,-73.892535,"2766 Creston Ave, The Bronx, NY 10468, USA"
6084,Bronx,3315,44,40.870453,-73.891961,"2800 Creston Ave, The Bronx, NY 10468, USA"
6085,Bronx,3315,54,40.8699322,-73.892028,"2825 Grand Concourse, The Bronx, NY 10468, USA"
6086,Bronx,3315,76,40.8696504,-73.892211,"2815 Grand Concourse, The Bronx, NY 10468, USA"
6087,Bronx,3315,89,40.8693817,-73.892487,"2805 Grand Concourse, The Bronx, NY 10468, USA"
6088,Bronx,3315,94,40.8690999,-73.892671,"2791 Grand Concourse, The Bronx, NY 10468, USA"
6089,Bronx,3315,98,40.8688792,-73.892877,"2781 Grand Concourse, The Bronx, NY 10468, USA"
6090,Bronx,3316,13,40.8677932,-73.895566,"2690 Morris Ave, The Bronx, NY 10468, USA"
6091,Bronx,3316,20,40.8679576,-73.895287,"2710 Morris Ave, The Bronx, NY 10468, USA"
6092,Bronx,3316,26,40.8682394,-73.895103,"2718 Morris Ave, The Bronx, NY 10468, USA"
6093,Bronx,3316,30,40.8685212,-73.89492,"50 E 196th St, The Bronx, NY 10468, USA"
6094,Bronx,3316,33,40.8683278,-73.89452,"66 E 196th St, The Bronx, NY 10468, USA"
6095,Bronx,3316,42,40.8680795,-73.894692,"2707 Creston Ave, The Bronx, NY 10468, USA"
6096,Bronx,3316,57,40.8672791,-73.895289,"2675 Creston Ave, The Bronx, NY 10468, USA"
6097,Bronx,3317,1,40.8672114,-73.896331,"29 E Kingsbridge Rd, The Bronx, NY 10468, USA"
6098,Bronx,3317,36,40.868742,-73.895359,"2733 Morris Ave, The Bronx, NY 10468, USA"
6099,Bronx,3317,43,40.868348,-73.895721,"2719 Morris Ave, The Bronx, NY 10468, USA"
6100,Bronx,3317,51,40.8678459,-73.895961,"2693 Morris Ave, The Bronx, NY 10468, USA"
6101,Bronx,3318,3,40.8691463,-73.895151,"15 E 196th St, The Bronx, NY 10468, USA"
6102,Bronx,3318,7,40.8692106,-73.895461,"5 E 196th St, The Bronx, NY 10468, USA"
6103,Bronx,3318,15,40.8704579,-73.894983,"2776 Jerome Ave, The Bronx, NY 10468, USA"
6104,Bronx,3318,20,40.8705343,-73.894856,"2786 Jerome Ave, The Bronx, NY 10468, USA"
6105,Bronx,3318,23,40.870114,-73.894627,"2800 Jerome Ave, The Bronx, NY 10468, USA"
6106,Bronx,3318,30,40.8704388,-73.894093,"2816 Jerome Ave, The Bronx, NY 10468, USA"
6107,Bronx,3318,52,40.8697316,-73.894402,"2775 Morris Ave, The Bronx, NY 10468, USA"
6108,Bronx,3318,60,Not Found,,
6109,Bronx,3318,81,40.869469,-73.893942,"2784 Morris Ave, The Bronx, NY 10468, USA"
6110,Bronx,3318,98,40.8707114,-73.892962,"2824 Morris Ave, The Bronx, NY 10468, USA"
6111,Bronx,3318,110,40.8708729,-73.893222,"2830 Morris Ave, The Bronx, NY 10468, USA"
6112,Bronx,3318,114,40.8710479,-73.892897,"14 E 198th St, The Bronx, NY 10468, USA"
6113,Bronx,3318,119,40.8709707,-73.892694,"18 E 198th St, The Bronx, NY 10468, USA"
6114,Bronx,3319,1,40.8705357,-73.891149,"2855 Grand Concourse, The Bronx, NY 10468, USA"
6115,Bronx,3319,6,40.8706726,-73.891441,"105 E 198th St, The Bronx, NY 10468, USA"
6116,Bronx,3319,16,40.8707321,-73.890896,"2869 Grand Concourse, The Bronx, NY 10468, USA"
6117,Bronx,3319,29,40.871345,-73.892505,"1 E 198th St, The Bronx, NY 10468, USA"
6118,Bronx,3319,40,40.8716001,-73.891844,"2876 Jerome Ave, The Bronx, NY 10468, USA"
6119,Bronx,3319,50,40.8714567,-73.891365,"6 Minerva Pl, The Bronx, NY 10468, USA"
6120,Bronx,3319,64,40.8716301,-73.890906,"2890 Jerome Ave, The Bronx, NY 10468, USA"
6121,Bronx,3319,72,40.8718122,-73.889906,"2926 Jerome Ave, The Bronx, NY 10468, USA"
6122,Bronx,3319,83,40.871905,-73.889551,"18 E 199th St, The Bronx, NY 10468, USA"
6123,Bronx,3319,93,40.8717189,-73.889196,"2917 Grand Concourse, The Bronx, NY 10468, USA"
6124,Bronx,3319,98,40.8715321,-73.889546,"2905 Grand Concourse, The Bronx, NY 10468, USA"
6125,Bronx,3319,103,40.8713404,-73.889892,"2895 Grand Concourse, The Bronx, NY 10468, USA"
6126,Bronx,3320,13,40.8724383,-73.888625,"34 Bedford Park Blvd, The Bronx, NY 10468, USA"
6127,Bronx,3320,21,40.87221,-73.888412,"2939 Grand Concourse, The Bronx, NY 10468, USA"
6128,Bronx,3320,25,40.8720251,-73.888658,"2933 Grand Concourse, The Bronx, NY 10468, USA"
6129,Bronx,3320,28,40.8718947,-73.888736,"2927 Grand Concourse, The Bronx, NY 10468, USA"
6130,Bronx,3320,37,40.8717118,-73.887636,"206 Bedford Park Blvd, The Bronx, NY 10458, USA"
6131,Bronx,3320,44,40.871432,-73.887434,"222 Bedford Park Blvd, The Bronx, NY 10458, USA"
6132,Bronx,3320,52,40.8711209,-73.88806,"203 E 199th St, The Bronx, NY 10458, USA"
6133,Bronx,3320,60,40.871409,-73.888096,"2922 Grand Concourse, The Bronx, NY 10458, USA"
6134,Bronx,3321,67,40.8732414,-73.888847,"19 Bedford Park Blvd, The Bronx, NY 10468, USA"
6135,Bronx,3322,57,40.8751679,-73.887362,"15 E 204th St, The Bronx, NY 10468, USA"
6136,Bronx,3323,1,40.8776369,-73.884759,"3224 Grand Concourse, The Bronx, NY 10458, USA"
6137,Bronx,3323,22,40.8777148,-73.885996,"3235 Grand Concourse, The Bronx, NY 10468, USA"
6138,Bronx,3323,32,40.877538,-73.886515,"19 Van Cortlandt Ave E, The Bronx, NY 10468, USA"
6139,Bronx,3324,11,40.8830469,-73.88493,"75 W Mosholu Pkwy N, The Bronx, NY 10467, USA"
6140,Bronx,3324,13,40.8831262,-73.88468,"66 W Gun Hill Rd, The Bronx, NY 10467, USA"
6141,Bronx,3324,14,40.8829336,-73.884402,"50 W Gun Hill Rd, The Bronx, NY 10467, USA"
6142,Bronx,3324,16,40.882968,-73.883838,"3435 Gates Pl, The Bronx, NY 10467, USA"
6143,Bronx,3324,19,40.8826125,-73.88431,"3425 Gates Pl, The Bronx, NY 10467, USA"
6144,Bronx,3324,30,40.8816521,-73.884148,"3411 Knox Pl, The Bronx, NY 10467, USA"
6145,Bronx,3324,34,40.8819343,-73.884346,"3404 Gates Pl, The Bronx, NY 10467, USA"
6146,Bronx,3324,41,40.8822651,-73.884035,"3418 Gates Pl, The Bronx, NY 10467, USA"
6147,Bronx,3324,45,40.8824677,-73.883744,"3424 Gates Pl, The Bronx, NY 10467, USA"
6148,Bronx,3324,51,40.8827891,-73.883392,"3440 Gates Pl, The Bronx, NY 10467, USA"
6149,Bronx,3324,55,40.8829938,-73.883208,"3450 Gates Pl, The Bronx, NY 10467, USA"
6150,Bronx,3324,63,40.8830762,-73.882415,"3477 Knox Pl, The Bronx, NY 10467, USA"
6151,Bronx,3324,70,40.8826681,-73.882797,"3455 Knox Pl, The Bronx, NY 10467, USA"
6152,Bronx,3324,82,40.8819946,-73.88376,"3425 Knox Pl, The Bronx, NY 10467, USA"
6153,Bronx,3324,99,40.8812779,-73.883885,"3404 Knox Pl, The Bronx, NY 10467, USA"
6154,Bronx,3324,104,40.881443,-73.883666,"3414 Knox Pl, The Bronx, NY 10467, USA"
6155,Bronx,3324,107,40.8816473,-73.883484,"3422 Knox Pl, The Bronx, NY 10467, USA"
6156,Bronx,3324,113,40.8819799,-73.883116,"3434 Knox Pl, The Bronx, NY 10467, USA"
6157,Bronx,3324,117,40.8821075,-73.882932,"3444 Knox Pl, The Bronx, NY 10467, USA"
6158,Bronx,3324,123,40.8825807,-73.882473,"3464 Knox Pl, The Bronx, NY 10467, USA"
6159,Bronx,3324,130,40.8828514,-73.882065,"3476 Knox Pl, The Bronx, NY 10467, USA"
6160,Bronx,3326,1,40.8771562,-73.881931,"119 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6161,Bronx,3326,8,40.8780334,-73.882037,"111 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6162,Bronx,3326,32,40.878409,-73.881917,"92 E 208th St, The Bronx, NY 10467, USA"
6163,Bronx,3326,60,40.8793959,-73.881738,"3310 Kossuth Ave, The Bronx, NY 10467, USA"
6164,Bronx,3326,64,40.8798319,-73.881554,"3320 Kossuth Ave, The Bronx, NY 10467, USA"
6165,Bronx,3326,100,40.8790944,-73.882725,"55 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6166,Bronx,3326,105,40.8793807,-73.882978,"45 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6167,Bronx,3326,113,40.879751,-73.88328,"27 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6168,Bronx,3326,129,40.8801688,-73.882958,"16 E 208th St, The Bronx, NY 10467, USA"
6169,Bronx,3326,150,40.8797695,-73.882197,"55 E 208th St, The Bronx, NY 10467, USA"
6170,Bronx,3326,155,40.8800137,-73.882289,"35 E 208th St, The Bronx, NY 10467, USA"
6171,Bronx,3327,1,40.881722,-73.880856,"3480 Dekalb Ave, The Bronx, NY 10467, USA"
6172,Bronx,3327,60,40.8802966,-73.88188,"61 E 210th St, The Bronx, NY 10467, USA"
6173,Bronx,3327,63,40.8803073,-73.882675,"3400 Dekalb Ave, The Bronx, NY 10467, USA"
6174,Bronx,3327,67,40.8808092,-73.881811,"3428 Dekalb Ave, The Bronx, NY 10467, USA"
6175,Bronx,3327,119,40.8819392,-73.881197,"3467 Dekalb Ave, The Bronx, NY 10467, USA"
6176,Bronx,3327,126,40.8816024,-73.881554,"3447 Dekalb Ave, The Bronx, NY 10467, USA"
6177,Bronx,3327,132,40.8812062,-73.882014,"3435 Dekalb Ave, The Bronx, NY 10467, USA"
6178,Bronx,3327,142,40.8806873,-73.882432,"3409 Dekalb Ave, The Bronx, NY 10467, USA"
6179,Bronx,3328,1,40.8826489,-73.880324,"3511 Dekalb Ave, The Bronx, NY 10467, USA"
6180,Bronx,3328,3,40.8825435,-73.880675,"19 E Gun Hill Rd, The Bronx, NY 10467, USA"
6181,Bronx,3328,8,40.8825739,-73.880754,"15 E Gun Hill Rd, The Bronx, NY 10467, USA"
6182,Bronx,3328,46,40.8833337,-73.879865,"3539 Dekalb Ave, The Bronx, NY 10467, USA"
6183,Bronx,3328,64,40.8815384,-73.878974,"147 E Gun Hill Rd, The Bronx, NY 10467, USA"
6184,Bronx,3328,73,40.8819754,-73.878913,"3514 Rochambeau Ave, The Bronx, NY 10467, USA"
6185,Bronx,3328,75,40.8823632,-73.878798,"3530 Rochambeau Ave, The Bronx, NY 10467, USA"
6186,Bronx,3328,82,40.8827175,-73.878699,"3540 Rochambeau Ave, The Bronx, NY 10467, USA"
6187,Bronx,3328,90,40.8835946,-73.878366,"40 E 212th St, The Bronx, NY 10467, USA"
6188,Bronx,3328,97,40.8834645,-73.878152,"50 E 212th St, The Bronx, NY 10467, USA"
6189,Bronx,3328,102,40.8829641,-73.878155,"3563 Bainbridge Ave, The Bronx, NY 10467, USA"
6190,Bronx,3328,108,40.8825284,-73.878339,"3555 Bainbridge Ave, The Bronx, NY 10467, USA"
6191,Bronx,3328,125,40.8817998,-73.87942,"89 E Gun Hill Rd, The Bronx, NY 10467, USA"
6192,Bronx,3328,130,40.8821068,-73.879832,"65 E Gun Hill Rd, The Bronx, NY 10467, USA"
6193,Bronx,3328,143,40.8828664,-73.879625,"3520 Dekalb Ave, The Bronx, NY 10467, USA"
6194,Bronx,3328,147,40.8831481,-73.879441,"3530 Dekalb Ave, The Bronx, NY 10467, USA"
6195,Bronx,3328,152,40.8834138,-73.87928,"3540 Dekalb Ave, The Bronx, NY 10467, USA"
6196,Bronx,3328,158,40.8837813,-73.879007,"3554 Dekalb Ave, The Bronx, NY 10467, USA"
6197,Bronx,3328,181,40.8822242,-73.879441,"3515 Rochambeau Ave, The Bronx, NY 10467, USA"
6198,Bronx,3329,1,40.883894,-73.878198,"3593 Bainbridge Ave, The Bronx, NY 10467, USA"
6199,Bronx,3329,10,40.8842578,-73.878694,"3574 Dekalb Ave, The Bronx, NY 10467, USA"
6200,Bronx,3329,20,40.884718,-73.878548,"3578 Dekalb Ave, The Bronx, NY 10467, USA"
6201,Bronx,3329,25,40.884475,-73.877761,"3599 Bainbridge Ave, The Bronx, NY 10467, USA"
6202,Bronx,3329,85,40.8853714,-73.878568,"3600 Jerome Ave, The Bronx, NY 10467, USA"
6203,Bronx,3330,68,40.8706885,-73.876983,"3100 Webster Ave, The Bronx, NY 10467, USA"
6204,Bronx,3330,73,40.8704979,-73.876593,"414 E 204th St, The Bronx, NY 10467, USA"
6205,Bronx,3331,20,40.8707653,-73.878867,"3062 Decatur Ave, The Bronx, NY 10467, USA"
6206,Bronx,3331,26,40.870941,-73.878614,"3070 Decatur Ave, The Bronx, NY 10467, USA"
6207,Bronx,3332,21,40.8717508,-73.87889,"3070 Hull Ave, The Bronx, NY 10467, USA"
6208,Bronx,3332,30,40.8720059,-73.878436,"3080 Hull Ave, The Bronx, NY 10467, USA"
6209,Bronx,3332,42,40.8718327,-73.877906,"3105 Decatur Ave, The Bronx, NY 10467, USA"
6210,Bronx,3332,72,40.8711231,-73.879349,"3055 Decatur Ave, The Bronx, NY 10467, USA"
6211,Bronx,3332,81,40.8707957,-73.879864,"3035 Decatur Ave, The Bronx, NY 10467, USA"
6212,Bronx,3333,1,40.8718819,-73.880029,"325 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6213,Bronx,3333,63,40.8715658,-73.879938,"335 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6214,Bronx,3334,53,40.872116,-73.88047,"319 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6215,Bronx,3335,5,40.874783,-73.88068,"256 E 206th St, The Bronx, NY 10467, USA"
6216,Bronx,3335,12,40.8742667,-73.880636,"3145 Rochambeau Ave, The Bronx, NY 10467, USA"
6217,Bronx,3335,16,40.8740012,-73.880553,"3135 Rochambeau Ave, The Bronx, NY 10467, USA"
6218,Bronx,3335,41,40.8736172,-73.880655,"245 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6219,Bronx,3335,46,40.8740134,-73.881118,"239 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6220,Bronx,3335,50,40.8742216,-73.881354,"227 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6221,Bronx,3335,60,40.874686,-73.880096,"268 E 206th St, The Bronx, NY 10467, USA"
6222,Bronx,3335,110,40.8756194,-73.881231,"165 E Mosholu Pkwy N, The Bronx, NY 10467, USA"
6223,Bronx,3335,118,40.8761846,-73.880819,"3191 Rochambeau Ave, The Bronx, NY 10467, USA"
6224,Bronx,3335,128,40.8751573,-73.880635,"3171 Rochambeau Ave, The Bronx, NY 10467, USA"
6225,Bronx,3335,150,40.876321,-73.880521,"3204 Rochambeau Ave, The Bronx, NY 10467, USA"
